time,"Lat: 28.5000, Lon: 77.5000"
2024-05-28,45.99938201904297
2024-05-29,46.08112335205078
2024-05-30,46.060726165771484
2024-05-31,46.08244323730469
2024-06-01,44.2149772644043
2024-06-02,42.050140380859375
2024-06-03,43.468387603759766
2024-06-04,42.7047004699707
2024-06-05,42.62476348876953
2024-06-06,40.053489685058594
2024-06-07,41.69525909423828
2024-06-08,41.3641357421875
2024-06-09,42.98817825317383
2024-06-10,43.209896087646484
2024-06-11,43.28181838989258
2024-06-12,44.47605514526367
2024-06-13,45.16699981689453
2024-06-14,44.29780960083008
2024-06-15,45.116424560546875
2024-06-16,46.89860534667969
2024-06-17,45.777286529541016
2024-06-18,44.85820007324219
2024-06-19,43.533843994140625
2024-06-20,39.27398681640625
2024-06-21,38.29541015625
2024-06-22,39.279335021972656
2024-06-23,39.719940185546875
2024-06-24,39.134769439697266
2024-06-25,39.92120361328125
2024-06-26,36.63998031616211
2024-06-27,34.53142547607422
2024-06-28,35.2681770324707
2024-06-29,35.8759765625
2024-06-30,36.62010192871094
2024-07-01,35.90102005004883
2024-07-02,34.74899673461914
2024-07-03,32.779293060302734
2024-07-04,32.62700653076172
2024-07-05,33.537254333496094
2024-07-06,33.956573486328125
2024-07-07,34.51057434082031
2024-07-08,33.61738204956055
2024-07-09,36.53432846069336
2024-07-10,37.6821174621582
2024-07-11,38.04813766479492
2024-07-12,35.11333084106445
2024-07-13,35.66543197631836
2024-07-14,37.51274490356445
2024-07-15,35.8102912902832
2024-07-16,37.608428955078125
2024-07-17,35.01643371582031
2024-07-18,36.650394439697266
2024-07-19,35.523582458496094
2024-07-20,37.230491638183594
2024-07-21,36.906166076660156
2024-07-22,35.34360885620117
2024-07-23,35.56684494018555
2024-07-24,34.542171478271484
2024-07-25,36.2234001159668
2024-07-26,35.42353439331055
2024-07-27,35.62840270996094
2024-07-28,37.93927001953125
2024-07-29,37.69811248779297
2024-07-30,37.40312194824219
2024-07-31,36.679534912109375
2024-08-01,32.98018264770508
2024-08-02,34.26606369018555
2024-08-03,33.80128479003906
2024-08-04,33.99514389038086
2024-08-05,34.025634765625
2024-08-06,34.65097427368164
2024-08-07,32.31867599487305
2024-08-08,31.911359786987305
2024-08-09,33.61676025390625
2024-08-10,32.31201171875
2024-08-11,31.441490173339844
2024-08-12,32.59444046020508
2024-08-13,33.585670471191406
2024-08-14,34.448787689208984
2024-08-15,32.9697265625
2024-08-16,34.45519256591797
2024-08-17,35.0218620300293
2024-08-18,34.404396057128906
2024-08-19,33.89390182495117
2024-08-20,32.82161331176758
2024-08-21,34.25629425048828
2024-08-22,34.945777893066406
2024-08-23,32.81713104248047
2024-08-24,34.43531799316406
2024-08-25,34.873836517333984
2024-08-26,34.15326690673828
2024-08-27,33.21965408325195
2024-08-28,32.8109130859375
2024-08-29,30.76888084411621
2024-08-30,34.905860900878906
2024-08-31,35.635807037353516
2024-09-01,35.889923095703125
2024-09-02,33.310298919677734
2024-09-03,34.09485626220703
2024-09-04,31.14139747619629
2024-09-05,32.614646911621094
2024-09-06,32.290340423583984
2024-09-07,32.023643493652344
2024-09-08,31.666805267333984
2024-09-09,34.424129486083984
2024-09-10,32.93756103515625
2024-09-11,31.969524383544922
2024-09-12,28.511672973632812
2024-09-13,28.742889404296875
2024-09-14,31.425451278686523
2024-09-15,32.9167594909668
2024-09-16,33.224693298339844
2024-09-17,34.48285675048828
2024-09-18,29.20854377746582
2024-09-19,32.50498580932617
2024-09-20,34.199310302734375
2024-09-21,34.954769134521484
2024-09-22,36.417236328125
2024-09-23,37.222625732421875
2024-09-24,36.423866271972656
2024-09-25,35.72211456298828
2024-09-26,32.86184310913086
2024-09-27,32.06703186035156
2024-09-28,31.54405403137207
2024-09-29,32.81687927246094
2024-09-30,34.129058837890625
2024-10-01,34.556434631347656
2024-10-02,35.93227005004883
2024-10-03,35.498634338378906
2024-10-04,35.873390197753906
2024-10-05,35.51636505126953
2024-10-06,34.945526123046875
2024-10-07,34.548099517822266
2024-10-08,34.58633041381836
2024-10-09,33.93705749511719
2024-10-10,33.832275390625
2024-10-11,33.983314514160156
2024-10-12,34.47095489501953
2024-10-13,33.95109176635742
2024-10-14,33.777862548828125
2024-10-15,33.91801834106445
2024-10-16,33.9301872253418
2024-10-17,34.33656311035156
2024-10-18,34.801414489746094
2024-10-19,34.53268051147461
2024-10-20,34.018714904785156
2024-10-21,33.822105407714844
2024-10-22,32.98204040527344
2024-10-23,32.942298889160156
2024-10-24,34.0091552734375
2024-10-25,33.99248504638672
2024-10-26,33.83794021606445
2024-10-27,33.469722747802734
2024-10-28,33.55348205566406
2024-10-29,34.68907165527344
2024-10-30,35.07705307006836
2024-10-31,34.05510711669922
2024-11-01,33.68421936035156
2024-11-02,33.680294036865234
2024-11-03,33.09577941894531
2024-11-04,32.26005172729492
2024-11-05,32.208221435546875
2024-11-06,31.701799392700195
2024-11-07,30.878204345703125
2024-11-08,31.22836685180664
2024-11-09,30.409887313842773
2024-11-10,30.33942222595215
2024-11-11,30.646181106567383
2024-11-12,29.866987228393555
2024-11-13,27.209245681762695
2024-11-14,27.233577728271484
2024-11-15,28.3944091796875
2024-11-16,29.22102165222168
2024-11-17,26.44093894958496
2024-11-18,24.959354400634766
2024-11-19,26.204517364501953
2024-11-20,27.561634063720703
2024-11-21,27.553525924682617
2024-11-22,28.081806182861328
2024-11-23,28.220584869384766
2024-11-24,28.63486671447754
2024-11-25,26.58507537841797
2024-11-26,26.523483276367188
2024-11-27,26.509727478027344
2024-11-28,26.900371551513672
2024-11-29,26.372312545776367
2024-11-30,26.358623504638672
2024-12-01,26.780033111572266
2024-12-02,27.36176300048828
2024-12-03,27.576759338378906
2024-12-04,27.02131462097168
2024-12-05,25.560853958129883
2024-12-06,25.17818832397461
2024-12-07,24.757518768310547
2024-12-08,23.169065475463867
2024-12-09,21.7053165435791
2024-12-10,22.164825439453125
2024-12-11,22.992469787597656
2024-12-12,22.949054718017578
2024-12-13,23.3544921875
2024-12-14,23.290666580200195
2024-12-15,23.297672271728516
2024-12-16,24.1973934173584
2024-12-17,23.644454956054688
2024-12-18,23.088159561157227
2024-12-19,21.489355087280273
2024-12-20,22.791288375854492
2024-12-21,23.325637817382812
2024-12-22,23.38273811340332
2024-12-23,16.506507873535156
2024-12-24,19.3648738861084
2024-12-25,21.291765213012695
2024-12-26,23.05269432067871
2024-12-27,17.88064193725586
2024-12-28,16.778249740600586
2024-12-29,16.73297691345215
2024-12-30,15.319173812866211
2024-12-31,15.231032371520996
